sku,name,description,image,type,price,shipping,manufacturer,class_id,sub_class1_id,num_classes
1005758,American DJ - Dekker LED Effects Light - Black,From our expanded online assortment; colored beams and 40 lenses; 3-button DMX LED menu; strobe effect; hanging bracket,http://img.bbystatic.com/BestBuy_US/images/products/1005/1005758_sa.jpg,HardGood,169.99,0,American DJ,abcat0207000,pcmcat152100050027,2
1005794,American DJ - Par 56 Can Kit - Black,From our expanded online assortment; 300W lamp; 4 color gel filters; clamp; safety cable,http://img.bbystatic.com/BestBuy_US/images/products/1005/1005794_sa.jpg,HardGood,49.99,0,American DJ,abcat0207000,pcmcat152100050027,2
1005803,American DJ - Stage Tape - Black,"From our expanded online assortment; ideal for a variety of DJ applications; 2"" wide; no heavy residue",http://img.bbystatic.com/BestBuy_US/images/products/1005/1005803_sa.jpg,HardGood,15.99,6.49,American DJ,abcat0207000,abcat0208024,2
1005849,"American DJ - 4"" Gaffers Tape - Black","From our expanded online assortment; 4"" wide; 135' of tape; cloth-like structure",http://img.bbystatic.com/BestBuy_US/images/products/1005/1005849_sa.jpg,HardGood,34.99,6.49,American DJ,abcat0207000,abcat0208024,2
1005867,"American DJ - 2"" Gaffers Tape - White","From our expanded online assortment; 2"" wide; 135' of tape; cloth-like structure",http://img.bbystatic.com/BestBuy_US/images/products/1005/1005867_sa.jpg,HardGood,20.99,5.99,American DJ,abcat0207000,abcat0208024,2
1005885,American DJ - 15-1/2' Flash Rope,From our expanded online assortment; 12 flash capsules; rain-resistant; built-in hanging ring,http://img.bbystatic.com/BestBuy_US/images/products/1005/1005885_sa.jpg,HardGood,79.99,0,American DJ,abcat0207000,pcmcat152100050027,2
1005894,American DJ - 3 RPM Mirror Ball Motor,"From our expanded online assortment; AC motor; 3 rpm; holds mirror balls up to 12""",http://img.bbystatic.com/BestBuy_US/images/products/1005/1005894_sa.jpg,HardGood,14.99,5.49,American DJ,abcat0207000,pcmcat152100050027,2
1005903,American DJ - LED Color Panel - Black,From our expanded online assortment; 288 LEDs; 7 DMX channel modes; 4 operational modes; strobe and dimming effects,http://img.bbystatic.com/BestBuy_US/images/pac/products/1306/1306786803/1306786803_sa.jpg,HardGood,199.99,0,American DJ,abcat0207000,pcmcat152100050027,2
1005912,American DJ - 1 RPM Mirror Ball Motor,"From our expanded online assortment; AC motor; 1 rpm; holds mirror balls up to 16""",http://img.bbystatic.com/BestBuy_US/images/products/1005/1005912_sa.jpg,HardGood,14.99,5.49,American DJ,abcat0207000,pcmcat152100050027,2
1005985,American DJ - Chase Controller Pack,From our expanded online assortment; designed to chase LED and halogen par cans; 20 built-in programs; 7 preset scenes,http://img.bbystatic.com/BestBuy_US/images/products/1005/1005985_rc.jpg,HardGood,99.99,0,American DJ,abcat0207000,pcmcat152100050027,2
1006029,American DJ - Par Can Kit - Black,"From our expanded online assortment; ideal for theaters, mobile entertainment and bands; 4 color gel filters; safety cable",http://img.bbystatic.com/BestBuy_US/images/products/1006/1006029_sa.jpg,HardGood,54.99,0,American DJ,abcat0207000,pcmcat152100050027,2
1006038,American DJ - 8-Channel Switch Center,From our expanded online assortment; built-in power supply; 8 channels,http://img.bbystatic.com/BestBuy_US/images/products/1006/1006038_sa.jpg,HardGood,99.99,0,American DJ,abcat0207000,abcat0208024,2
1006046,VocoPro - TabletOke Digital Karaoke Mixer - Black/Gray,"VOCOPRO TabletOke Digital Karaoke Mixer: Built-in Bluetooth music receiver; compatible with select smartphones, tablets and laptops with a 3.5mm (1/8"") jack; connects to karaoke player for CDG or DVD disc playback",http://img.bbystatic.com/BestBuy_US/images/products/1006/1006046_sa.jpg,HardGood,149.99,0,VocoPro,abcat0207000,abcat0207005,2
1006065,American DJ - 1 Gal. Bubble Juice,From our expanded online assortment; designed for use in bubble machines; colorless; 1 gal.,http://img.bbystatic.com/BestBuy_US/images/products/1006/1006065_sa.jpg,HardGood,19.99,9.99,American DJ,abcat0207000,pcmcat152100050027,2
1006126,American Audio - Radius 3000 MIDI Controller - Black,"From our expanded online assortment; plays MP3, WAV, CD and CD-R formats; media card slot; USB port; PowerTouch digital scratching; 9 on-board effects",http://img.bbystatic.com/BestBuy_US/images/products/1006/1006126_sa.jpg,HardGood,399.99,0,American Audio,abcat0207000,pcmcat152100050027,2
1006144,American DJ - 2' Safety Cable - Silver,Secures DJ light fixtures to a truss or pipe; steel construction; 60 lb. weight rating,http://img.bbystatic.com/BestBuy_US/images/products/1006/1006144_sa.jpg,HardGood,11.99,5.49,American DJ,abcat0207000,abcat0208024,2
1006199,American DJ - Crank-2 Mobile Stand System - Black,From our expanded online assortment; raises equipment up to 10'; steel tripod stand; steel truss sections,http://img.bbystatic.com/BestBuy_US/images/products/1006/1006199_sa.jpg,HardGood,119.99,0,American DJ,abcat0207000,pcmcat152100050020,2
1006435,CyberPower - 700VA Smart App Series Battery Back-Up System - Black,"CYBERPOWER 700VA Smart App Series Battery Back-Up System: 1030 joules of protection; 6 outlets, including 4 battery- and surge-protected outlets; phone/network line protection; front-panel LCD; 10' cord",http://img.bbystatic.com/BestBuy_US/images/products/1006/1006435_sa.jpg,HardGood,225.99,0,CyberPower,abcat0500000,abcat0515000,2
1007009,Fantasy Life - PRE-OWNED - Nintendo 3DS,Choose your fate as you journey through a fascinating land on the adventure of a lifetime,http://img.bbystatic.com/BestBuy_US/images/products/1007/1007009_sa.jpg,Game,9.99,3.99,Nintendo,abcat0700000,pcmcat232900050017,2
1007107,Polk Audio - 300W Class AB Bridgeable 2-Channel MOSFET Amplifier with Switchable Bass Boost - Black,Selectable high or low-pass crossover; variable input gain; switchable 3-position bass boost,http://img.bbystatic.com/BestBuy_US/images/products/1007/1007107_sa.jpg,HardGood,189.99,0,Polk Audio,abcat0300000,abcat0302000,2
1008008,Power Rangers: Super Megaforce - PRE-OWNED - Nintendo 3DS,Harness the powers of legendary Rangers to save Earth from an alien invasion,http://img.bbystatic.com/BestBuy_US/images/products/1008/1008008_sa.jpg,Game,9.99,3.99,Namco,abcat0700000,pcmcat232900050017,2
1008728,"Livescribe - Deluxe Carrying Case for Pen, Accessories",Leather,http://img.bbystatic.com/BestBuy_US/images/products/1008/1008728_sa.jpg,HardGood,24.99,,Livescribe,pcmcat312300050015,abcat0805000,2
1009007,Cooking Mama 5: Bon Appétit - PRE-OWNED - Nintendo 3DS,Whip up sweet treats and mouthwatering dishes that show you're a culinary star,http://img.bbystatic.com/BestBuy_US/images/products/1009/1009007_sa.jpg,Game,9.99,3.99,Majesco,abcat0700000,pcmcat232900050017,2
1009211,Audio-Technica - Microphone,Detachable - 20Hz to 20kHz - Cable,http://img.bbystatic.com/BestBuy_US/images/products/1009/1009211_105x210_sc.jpg,HardGood,99.99,0,Audio-Technica,abcat0207000,pcmcat152100050035,2
1009511,"Seawide - Nautic 6"" x 9"" 2-Way Coaxial Marine Speakers (Pair) - White",Handles up to 130W power; polymer speaker assembly; grilles and housings made from UV-resistant fiber-reinforced ABS plastic; injection-molded magnet,http://img.bbystatic.com/BestBuy_US/images/products/1009/1009511_sa.jpg,HardGood,65.99,0,Seawide,abcat0300000,pcmcat156300050006,2
1009566,"Seawide - Nautic 6-1/2"" 2-Way Coaxial Marine Speakers (Pair) - White",Handles up to 50W power; polymer speaker assembly; grilles and housings made from UV-resistant fiber-reinforced ABS plastic; injection-molded magnet,http://img.bbystatic.com/BestBuy_US/images/products/1009/1009566_sa.jpg,HardGood,64.99,0,Seawide,abcat0300000,pcmcat156300050006,2
1010002,WWE 2K15 - PRE-OWNED - Xbox 360,Step into the ring and fight your way to the gold,http://img.bbystatic.com/BestBuy_US/images/products/1010/1010002_sa.jpg,Game,19.99,3.99,2K,abcat0700000,pcmcat232900050017,2
1010004,StarTech - DisplayPort to VGA Adapter - Black,DisplayPort Male,http://img.bbystatic.com/BestBuy_US/images/products/1010/1010004_sa.jpg,HardGood,28.99,0,StarTech,abcat0500000,abcat0515000,2
1010226,"KitchenAid - 36"" Built-In Electric Cooktop - Black",Knob controls; 5 cooktop elements; 100-2700 watts of power; warm zone; 2 double-ring round elements,http://img.bbystatic.com/BestBuy_US/images/products/1010/1010226_sa.jpg,HardGood,1499.99,,KitchenAid,abcat0900000,abcat0904000,2
1010271,"KitchenAid - 36"" Built-In Electric Cooktop - Stainless Steel",Knob controls; 5 cooktop elements; 100-2700 watts of power; warm zone; 2 double-ring round elements,http://img.bbystatic.com/BestBuy_US/images/products/1010/1010271_sa.jpg,HardGood,1599.99,,KitchenAid,abcat0900000,abcat0904000,2
1010401,American Audio - Headphones - Black/Silver,From our expanded online assortment; 44mm driver; 32 ohms impedance; 20Hz - 20kHz frequency response; 3.5mm stereo plug,http://img.bbystatic.com/BestBuy_US/images/products/1010/1010401_sa.jpg,HardGood,19.99,5.49,American Audio,abcat0200000,abcat0204000,2
1011173,Keurig - Green Mountain Breakfast Blend K-Cups (18-Pack) - Multi,For use with Keurig's Single Serve Brewer; Kona breakfast blend coffee; 18-pack,http://img.bbystatic.com/BestBuy_US/images/products/1011/1011173_sa.jpg,HardGood,10.99,5.49,Keurig,abcat0900000,abcat0912000,2
1011786,The Sims 3 - Nintendo Wii,Give your Sims the run of the neighborhood in this exciting new edition,http://img.bbystatic.com/BestBuy_US/images/products/1011/1011786_sa.jpg,Game,19.99,3.99,The Sims Studio,abcat0700000,abcat0706000,2
1013848,Magic Bullet - Blender - Black,"17-piece set; chops, mixes, blends, whips, grinds and more in about 10 seconds; 4 party mugs with comfort lip rings",http://img.bbystatic.com/BestBuy_US/images/products/1013/1013848_rc.jpg,HardGood,39.99,0,Magic Bullet,abcat0900000,abcat0912000,2
1014008,Frigidaire - 17 Cu. Ft. Upright Convertible Freezer/Refrigerator - White,5 built-in shelves; in-door storage; defrost drain; mechanical knob controls,http://img.bbystatic.com/BestBuy_US/images/products/1014/1014008_sa.jpg,HardGood,849.99,,Frigidaire,abcat0900000,abcat0902000,2
1014073,Vacation Isle Beach Party - Nintendo Wii,Step into the sun and go on a vacation anytime,http://img.bbystatic.com/BestBuy_US/images/products/1014/1014073.jpg,Game,14.99,3.99,WB Games,abcat0700000,abcat0706000,2
1014329,Just Dance 2 - Nintendo Wii,Move to the beat and keep the party going,http://img.bbystatic.com/BestBuy_US/images/products/1014/1014329_sa.jpg,Game,19.99,3.99,Ubisoft,abcat0700000,abcat0706000,2
1014756,Stanton - Pro MIDI DJ Deck Controller - Black,"From our expanded online assortment; compatible with PC and Mac via a FireWire port; compatible with most DJ software; 10"" motorized platter with vinyl surface and tracking",http://img.bbystatic.com/BestBuy_US/images/products/1014/1014756_sa.jpg,HardGood,699.99,0,Stanton,abcat0207000,pcmcat152100050027,2
1014974,Elite Screens - Spectrum Electric Projection Screen - White,"65"" x 90"" - Matte White - 100"" Diagonal",http://img.bbystatic.com/BestBuy_US/images/products/1014/1014974_sa.jpg,HardGood,269.99,0,Elite Screens,abcat0100000,abcat0106000,2
1015791,The Elder Scrolls IV: Oblivion Platinum Hits - Xbox 360,The gates of Oblivion have been opened,http://img.bbystatic.com/BestBuy_US/images/products/1015/1015791_500x500_sa.jpg,Game,19.99,3.99,Bethesda,abcat0700000,abcat0701000,2
1016584,"Royal Sovereign - 13"" Photo and Document Laminator - White/Black","Laminates photos and more up to 13.4"" wide and 3-7 mil thick; 2-roller system; cooling guide bars; automatic shut-off",http://img.bbystatic.com/BestBuy_US/images/products/1016/1016584_rc.jpg,HardGood,99.99,0,Royal Sovereign,pcmcat312300050015,abcat0805000,2
1016618,"Royal Sovereign - 9"" Photo and Document Laminator - White/Black","Laminates photos and more up to 9.4"" wide and 3-5 mil thick; 2-roller system; cooling guide bars; automatic shut-off",http://img.bbystatic.com/BestBuy_US/images/products/1016/1016618_sa.jpg,HardGood,99.99,0,Royal Sovereign,pcmcat312300050015,abcat0805000,2
1016627,Royal Sovereign - Digital Coin Sorter,"Sorts U.S. pennies, nickels, dimes and quarters; 2 row of tubes; digital display; antijam device",http://img.bbystatic.com/BestBuy_US/images/products/1016/1016627_sa.jpg,HardGood,79.99,0,Royal Sovereign,pcmcat312300050015,abcat0805000,2
1016827,Livescribe - Single Subject Notebook - Burgundy/Gray/Green/Royal blue,"Capture lectures, labs, seminars, study groups, and more; 100 sheets per notebook; 8.5 x 11 dot paper; works with all Livescribe smartpens",http://img.bbystatic.com/BestBuy_US/images/products/1016/1016827_sa.jpg,HardGood,24.99,,Livescribe,pcmcat312300050015,abcat0805000,2
1017256,EVGA - 500 Bronze 500W Power Supply - Black,Designed to power select computers; 500W continuous power; 80PLUS Bronze certified; high-amperage single-rail design; heavy-duty protections,http://img.bbystatic.com/BestBuy_US/images/products/1017/1017256_sa.jpg,HardGood,59.99,0,EVGA,abcat0500000,abcat0507000,2
1018273,Conair - 1875-Watt Folding Handle Hair Dryer - Blue,2 heat/speed settings; cool shot button; dual voltage; professional-length line cord,http://img.bbystatic.com/BestBuy_US/images/products/1018/1018273_rc.jpg,HardGood,14.99,5.99,Conair,pcmcat242800050021,abcat0915000,2
1018934,Wipeout: The Game - Nintendo Wii,"It's your turn to run, jump and climb through the wildest obstacle course on earth",http://img.bbystatic.com/BestBuy_US/images/products/1018/1018934_sa.jpg,Game,19.99,3.99,A.C.R.O.N.Y.M. Games,abcat0700000,abcat0706000,2
1019184,Stanton - DJ PRO 60 Over-the-Ear Stereo Headphones - White,From our expanded online assortment; sound-isolating design; 40mm drivers; neodymium magnets; carrying pouch,http://img.bbystatic.com/BestBuy_US/images/products/1019/1019184_sa.jpg,HardGood,39.99,0,Stanton,abcat0200000,abcat0204000,2
1019245,Panasonic - Precision Body Shaver - Pink,Dual-position pivoting blade; compact wand design; washable; includes cleaning brush,http://img.bbystatic.com/BestBuy_US/images/products/1019/1019245_rc.jpg,HardGood,29.99,5.49,Panasonic,pcmcat242800050021,abcat0915000,2
1019281,Metra - Dash Kit for Select 2012-2013 Nissan Versa/Versa S/S+ and SV with no options - Black,Compatible with select 2012-2013 Nissan Versa/Versa S/S+ and SV models; install an aftermarket radio in your vehicle's dash; ABS plastic material,http://img.bbystatic.com/BestBuy_US/images/products/1019/1019281_sa.jpg,HardGood,16.99,0,Metra,abcat0300000,pcmcat165900050023,2
1019306,"Apple - MagSafe 60W Power Adapter for MacBook® and 13"" MacBook® Pro - White","Compatible with Apple&#174; MacBook and MacBook Pro with a 13"" display; magnetic DC connector; LED indicator lights; travel-friendly design",http://img.bbystatic.com/BestBuy_US/images/products/1019/1019306_sa.jpg,HardGood,79.99,0,Apple,pcmcat128500050004,pcmcat128500050005,2
1019388,Wipeout: The Game - Nintendo DS,"It's your turn to run, jump and climb through wildest obstacle course on Earth",http://img.bbystatic.com/BestBuy_US/images/products/1019/1019388_sa.jpg,Game,14.99,3.99,A.C.R.O.N.Y.M. Games,abcat0700000,abcat0707000,2
1019518,Metra - 99-7803G Mounting Kit Replacement Pocket for 2003-2007 Honda Accord Vehicles - Black,Compatible with 2003-2007 Honda Accord vehicle models; aftermarket radio installation pocket; ABS plastic material,http://img.bbystatic.com/BestBuy_US/images/products/1019/1019518_sa.jpg,HardGood,16.99,0,Metra,abcat0300000,pcmcat165900050023,2
1020205,Metra - Double DIN Installation Kit for 2013 and Later Hyundai Santa Fe Vehicles - Black,Compatible with 2013 and later Hyundai Santa Fe vehicle models; lets you install an aftermarket radio in your vehicle's dash; ABS plastic material,http://img.bbystatic.com/BestBuy_US/images/products/1020/1020205_sa.jpg,HardGood,49.99,0,Metra,abcat0300000,pcmcat165900050023,2
1021007,EVGA - NVIDIA GeForce GTX 980 Superclocked ACX 2.0 4GB GDDR5 PCI Express 3.0 Graphics Card - Black,"EVGA NVIDIA GeForce GTX 980 Superclocked ACX 2.0 4GB GDDR5 PCI Express 3.0 Graphics Card: 4GB GDDR5 on-board memory; PCI Express 3.0 interface; DVI-D, DVI-I, HDMI and DisplayPort outputs; 1367MHz boost clock speed",http://img.bbystatic.com/BestBuy_US/images/products/1021/1021007_sa.jpg,HardGood,569.99,0,EVGA,abcat0500000,abcat0507000,2
1021152,Metra - Dash Kit for Select 2013-2015 Hyundai Santa Fe - Black,Compatible with select 2013-2015 Hyundai Santa Fe vehicle models; lets you install an aftermarket radio in your vehicle's dash; ABS plastic material,http://img.bbystatic.com/BestBuy_US/images/products/1021/1021152_sa.jpg,HardGood,49.99,0,Metra,abcat0300000,pcmcat165900050023,2
1021683,Panasonic - Kx-Tga401b DECT 6.0 Plus Digital Cordless Expansion Handset - Black,Cordless expansion handset; DECT 6.0 Plus digital technology; 50-station name and number; expandable up to 6 handsets; caller ID compatible,http://img.bbystatic.com/BestBuy_US/images/products/1021/1021683_rc.jpg,HardGood,34.99,5.99,Panasonic,pcmcat312300050015,abcat0802000,2
1023363,DJ Hero 2 - PlayStation 3,Take it to the turntable and become the greatest mix master to ever fill the dance floors,http://img.bbystatic.com/BestBuy_US/images/products/1023/1023363_500x500_sa.jpg,Game,29.99,3.99,Activision,abcat0700000,abcat0703000,2
